datetime,PM2.5,PM10,NO2,SO2,O3
2022-02-25,85.74233225721026,144.09081523739948,38.2105056243866,12.025822951631078,31.764455239513413
2022-02-26,68.23123729508978,139.16874907771307,37.478304709155935,8.539829659188856,40.95791203993556
2022-02-27,73.72024435417742,108.73538893029307,36.139285642885596,13.083114756931494,35.0392116665405
2022-02-28,80.3089761445862,126.64725408578852,34.05724240799929,11.030730619777504,24.482910528940096
2022-03-01,86.93073043673965,121.33127433838818,26.69519533242004,19.92604548040911,41.124555398005135
2022-03-02,72.55738471613904,131.7306757668959,37.76437962777215,18.029451268027902,36.698170698236794
2022-03-03,75.66124433624668,96.25208740517448,37.29237250165644,12.935548964466829,32.23824466159986
2022-03-04,66.61800045880699,120.51619675935028,38.267724242227395,21.757307416032926,26.76388182641824
2022-03-05,65.87756068838426,125.57663614291187,31.197038164901777,17.94529646097478,21.748424289846014
2022-03-06,86.11787561698685,82.77001878162773,32.85823552128939,14.025505849474133,24.660930802343437
2022-03-07,91.70267654176095,90.82974294694823,44.220479633987985,7.501782855379281,32.824287785725744
2022-03-08,77.56245854790333,77.39501234206479,39.45322926369171,21.872827717772225,37.007102441064056
2022-03-09,88.45475473325294,103.32535674480657,43.756498453888135,10.831282599709212,34.37862145272353
2022-03-10,82.16719392206028,117.49139899591088,41.18687651332883,10.063803759129325,21.619017472407794
2022-03-11,72.22554703040726,128.6050460236039,41.88526247414803,18.06771129602892,17.282295400265937
2022-03-12,82.41107721392206,106.50295858943808,47.110637985876664,22.319257219017818,24.3096490612869
2022-03-13,94.29229341320254,129.1238644908812,40.509946302662605,19.152818455531555,12.335940779113217
2022-03-14,78.66286993480355,83.2783007135453,44.22666981886404,16.691727360157078,24.387161592510644
2022-03-15,94.77113308997818,77.6972450155028,42.072335024365564,16.78426302499586,21.08481720590169
2022-03-16,53.02514463654856,101.66678451655072,42.827518862838424,17.560246676340924,18.71849961455198
2022-03-17,87.53382379684935,107.49777080373688,44.04606841736427,17.276785769360295,11.5140436906705
2022-03-18,80.27174911941185,100.46885744831553,47.26728361142515,15.843574271908128,23.75584910193465
2022-03-19,76.49193559878975,69.15678457629687,44.29756295527119,15.312603311855629,17.09559102952916
2022-03-20,80.47457459546817,98.02836424270598,53.47217863125411,14.812220616301433,12.916452170393182
2022-03-21,59.75044025942326,78.98346107556893,43.18740792009226,12.738106233399972,5.0
2022-03-22,77.49275745666672,107.77051309182427,47.15581172294268,14.157974769399678,19.14283227943577
2022-03-23,83.31811456299718,102.38990758687771,46.28182567019338,9.921129557413844,29.67096408830726
2022-03-24,94.57759034916224,81.94985059508136,56.06436535035793,14.70498111961575,28.764590169320797
2022-03-25,74.66174200562216,87.48978851039358,50.11822845898388,12.034226678547247,15.844744264940525
2022-03-26,71.79942210894716,78.45300161333898,54.55614890520226,11.689232048352688,14.795617722360497
2022-03-27,74.90080948709821,92.53914106490407,42.18481509419833,15.539682453460436,21.074874327644473
2022-03-28,89.10052063918384,106.94034638920992,51.11672733668435,19.176006859033798,12.1574272777286
2022-03-29,83.25621951970813,76.95802114856998,54.350834665532886,17.75494981800694,19.876488654497518
2022-03-30,74.68739818712329,98.43318515033019,50.38706044897536,10.288498189130468,22.612927253253254
2022-03-31,85.12804437073137,82.04613572441339,55.32740187532676,12.031115590288987,25.361599343305848
2022-04-01,80.9705902882042,77.23442009850231,47.38919825209638,17.82231356396465,17.415521124065396
2022-04-02,89.68478307842366,86.65063275707851,56.9494178883436,12.052537819385071,16.843694754518925
2022-04-03,72.97039467497363,71.85815358201806,61.27596662543431,14.326100550008926,12.879844392318983
2022-04-04,76.70097284572299,78.21593289579064,47.7984241571849,16.650156297073657,13.300946666955172
2022-04-05,76.03726168598627,67.69062716949402,47.16941360085522,12.094966635409094,17.05001673312202
2022-04-06,65.29802855376221,114.27308472330185,56.402376962014515,15.31612651843788,20.791514845355223
2022-04-07,82.8633089926597,84.48090588958424,56.72733665724283,10.997923515245386,24.278542639433077
2022-04-08,82.47568970714718,72.61318348468623,45.86618082579792,13.195897068146358,14.21838080420672
2022-04-09,79.8734158462937,85.48427380163965,45.989235858270185,15.959345802427611,28.26405312349672
2022-04-10,77.42768047089534,79.76457567149583,46.25152138688725,10.221018799404991,17.980953548331325
2022-04-11,65.56525557877247,77.32029117160386,40.471145448215125,16.321424213881198,19.80774941856429
2022-04-12,75.45207781194605,89.04408442375637,42.0980463311676,14.941086603219956,15.808525992613687
2022-04-13,76.16512866764211,90.40333698098264,41.135910919496254,16.657469863251443,6.128806900878693
2022-04-14,71.49743832043117,70.30569371619481,41.75294120918682,15.671742402193985,26.38653447243757
2022-04-15,77.82950681592114,68.8627263903298,44.82657556306609,19.092421289921532,25.93578200831603
2022-04-16,83.39926422862666,72.62624293689522,45.55478513057338,15.375673507943722,20.282467380984425
2022-04-17,98.13126998338828,41.49135994219756,51.49856839822951,13.711783376624242,22.85009961075118
2022-04-18,80.92013446806433,52.577502759709894,38.09839974005553,15.366892509096852,26.042212278714917
2022-04-19,81.64912383983656,95.11157712852642,47.34083094837961,16.629894087109165,14.08905643850041
2022-04-20,78.22277244258177,98.60482546035577,40.666537555541765,15.146580210977113,20.825683935922235
2022-04-21,59.66751071481799,69.53619424768287,40.79796608441437,15.121775073611648,29.3177020808564
2022-04-22,78.47248817141646,81.28189518436156,43.72309242785803,12.894024936579733,17.5934237440749
2022-04-23,79.21678072016985,76.68525730968676,34.03739492516351,13.011297247347155,27.460932198456167
2022-04-24,103.11823556871474,117.6045914898937,40.86676409824373,10.79218418460092,18.152305239760196
2022-04-25,76.42806287337666,87.64251259354421,39.09577926439598,20.24873022956082,29.69275135337091
2022-04-26,81.22756602522044,68.38096728762044,40.04303736404406,11.268410293826145,27.29121081640199
2022-04-27,77.71999834944124,55.441468531619925,38.35567327578962,12.921284406612278,18.43199552408417
2022-04-28,66.23000543850286,45.177365882260375,48.530434765395356,12.844778203292407,35.73409456753119
2022-04-29,89.18937459774006,71.8507521340977,32.427588610852645,17.684773130833324,24.964419064296372
2022-04-30,85.11957440633846,57.0041037261245,32.34501522499092,14.115150965123917,25.1384853779137
2022-05-01,85.3444458446169,46.59250453456172,31.29236833316871,18.743226218021203,31.831446658300983
2022-05-02,68.16896801305083,57.831555578882934,31.06599965094215,12.979528127268395,38.146165655784124
2022-05-03,91.11438650435753,50.93814350471905,30.121758299878827,15.836982486671406,25.782282666612385
2022-05-04,62.886470519138456,92.12752816191879,38.751684652151255,12.493958840220728,32.86501938890093
2022-05-05,82.58708052637544,79.73228083459405,39.4420768087595,21.435447383320167,35.67872754321368
2022-05-06,98.43164023257798,66.1039974728719,29.056098587503147,11.437204742911462,37.86683757607823
2022-05-07,66.42539777761144,88.1676196848924,27.357741172914594,15.929462130681083,35.35906472620696
2022-05-08,70.46662163039117,66.90313145781435,33.52760185334275,16.901330642796296,32.67867268240966
2022-05-09,76.92017092652873,52.627046961730905,28.103430202169136,16.241397292354495,30.482344672982244
2022-05-10,70.6782405604123,88.22666733373967,33.767732880918466,14.444137023366874,36.51686329827824
2022-05-11,59.99104651667949,73.32694893673062,31.401998144873307,14.610537900799722,30.10283434826669
2022-05-12,75.96340200387114,49.57826030089632,22.639803417675783,15.13143441593733,19.525320126542027
2022-05-13,64.43029941337912,62.20581857225027,37.8348453192346,14.558993995114534,40.17120351754406
2022-05-14,79.56036452332374,51.880955523751254,39.00374786287937,17.89163735038473,43.45317632282347
2022-05-15,65.39690873939172,44.25800403553496,26.93605654757807,21.631569004774054,24.307686760987536
2022-05-16,89.85288232369463,78.90789253749723,28.085851697721836,13.3275246449765,32.8593536774691
2022-05-17,66.27913927878119,93.70214835055636,31.52664626620882,10.890591061262766,43.04067710351484
2022-05-18,70.64500937568279,44.15843900850604,31.890807942597068,14.735153854946235,52.05317675076956
2022-05-19,81.75064036323703,73.6878368318193,33.68010440398096,22.739128012962958,40.188809061397535
2022-05-20,61.05263411993112,55.62016763786739,40.65409648597266,12.588976296090808,36.02428719803845
2022-05-21,75.377726490223,58.2394292251844,29.979809286103738,19.9173504163322,39.59469964363137
2022-05-22,85.91252180755556,56.85669797951704,27.17903784871846,20.03310244222932,49.21180400660032
2022-05-23,56.50042394630441,53.008596056344786,24.622922898363107,13.339235274876016,37.32718004321921
2022-05-24,74.15203058458958,66.95141151179357,28.255179856540924,16.706949237555826,36.61752615564032
2022-05-25,74.63130920698268,54.043432734186716,32.17392070444123,19.885189869385613,38.694648782376625
2022-05-26,79.57393376362258,70.8772560225279,41.77939131420243,13.86261677703754,36.01779955925339
2022-05-27,59.105938249305666,66.40779191719793,30.720637441230565,14.389258919692915,42.58828198311043
2022-05-28,57.987219117360766,63.94592813952468,34.96232500493791,13.254957258154068,51.68233349523664
2022-05-29,76.124224426982,54.31285524790285,34.32595648492876,11.955729807921399,43.922030055751065
2022-05-30,73.58444769557053,59.69779494686405,40.94196636724042,13.052167364801978,40.48587898724227
2022-05-31,72.82617632377583,80.12966598347569,48.25095066147733,11.32817919971323,40.23268680356163
2022-06-01,73.48931836388527,76.78781850048966,33.599590201239266,15.102250404777678,32.55511789223934
2022-06-02,62.925206926388896,55.11124646864805,34.46263284365941,12.690080306824076,47.1509187500246
2022-06-03,71.74572712508731,71.78971574127034,42.80158542934869,15.701357735372243,41.27074802672885
2022-06-04,72.04885860315599,82.11969577260237,41.67297567146225,10.332313061389119,40.508230433925064
2022-06-05,61.666861506746216,46.38030014624455,48.18825199600362,15.99264069664337,60.57132360261101
2022-06-06,87.15775191083866,80.16690787723273,42.57064595960479,17.500586884826774,42.99548256816054
2022-06-07,72.9254483854303,62.69418435433735,38.552534513089704,9.018793072285634,36.451799191140104
2022-06-08,55.958770561102845,81.83071486992594,43.998558786138084,16.122169709542717,38.13393271302715
2022-06-09,74.11969539041759,62.48142240969876,47.27999967958384,18.683006977419875,47.2829791005938
2022-06-10,57.487457912322135,47.53523160689075,46.521629861983484,11.371076943926383,40.74366927857168
2022-06-11,74.78309229083919,50.89223212444074,45.62654009928596,20.017717160513108,31.078536062595173
2022-06-12,78.17412543456464,76.74145161315205,49.07943938210487,16.257057028098135,44.84112514493488
2022-06-13,58.055317635199444,80.64785591999208,50.23018942011912,12.884964432724773,34.908873392494776
2022-06-14,75.56801767791302,63.93525062343386,51.910794955187626,14.832692767026883,49.725068031543856
2022-06-15,69.73242277334931,87.84209781201334,48.83547847265568,16.674980737565168,44.509855670594185
2022-06-16,73.49391145450504,54.117920396238674,45.32102435167232,15.228016174237235,34.867913318645535
2022-06-17,83.90837343615819,78.84038694339525,47.4248744957552,16.616267977339106,44.739521197920354
2022-06-18,62.15223224458354,62.46959216816535,53.225942835928294,12.2379792207619,36.942801483344745
2022-06-19,56.73305666522103,71.6719547998259,43.5757660762536,15.508082472108233,41.11664205073332
2022-06-20,55.0383134996163,82.98555521037252,49.93353648811398,10.75885650928506,38.356282900641425
2022-06-21,55.43722886485686,70.20286562531572,46.51378689992745,14.6663218159539,29.80269978696437
2022-06-22,62.4851231646293,78.18361944656093,48.973200043263354,12.288277075605631,30.43911640063884
2022-06-23,66.32750368656394,99.89659986777261,55.52771388946249,12.7934101722307,39.88796883798634
2022-06-24,65.34187154235181,77.00541751547948,50.3524215479586,18.708279525631312,31.09717654859103
2022-06-25,70.50501263279413,99.05605415697548,49.84479970016393,18.273930361782806,30.073049510361148
2022-06-26,62.02075391512305,70.4411855984444,42.98219530243846,16.82741436272153,26.146478104386645
2022-06-27,76.08307035624243,96.20315082512613,53.63394851755181,11.723061705982264,33.795935952772595
2022-06-28,58.557697214936304,110.75104189230598,53.20306140830362,14.050774650915594,43.003180990374204
2022-06-29,88.0621363259868,52.92533249809066,60.8162736165273,18.63929309993755,23.594802514474367
2022-06-30,66.77304228219272,78.91905858550535,48.43674932783323,15.425150740919713,29.517285265121224
2022-07-01,51.60056437361094,100.39999375131123,50.9984323257354,21.957988619945084,37.21898177328073
2022-07-02,49.11893508161512,89.56753079104642,51.02839442589183,16.179953518183115,27.644938072042955
2022-07-03,64.3083553478892,99.04651562457126,57.49988335820057,15.576147349470094,30.219290487685303
2022-07-04,56.904927486650884,85.28142664093593,48.92044854592433,14.072650607392497,20.51981028988848
2022-07-05,65.93573939360506,96.49663908253747,50.53056220527771,15.400622714346847,28.861638650746524
2022-07-06,63.18464666106618,93.71288885911052,51.86895847717196,14.542590490858368,24.576719015429106
2022-07-07,57.38097587708729,114.40766482032208,49.41352657734605,17.12432603006577,31.033540257169573
2022-07-08,49.29888267688206,101.54173750889187,45.85800187099684,17.87010695038375,31.67643031251394
2022-07-09,42.27656420408974,103.61454351426976,48.63089439568132,12.642031618476151,39.53738185211168
2022-07-10,52.6188665409323,93.18701034356079,52.56155675268538,11.006301139326666,26.94213061910114
2022-07-11,65.30784768446439,92.8543227158076,41.55872956653329,9.49138388069011,24.901354871983326
2022-07-12,58.5456057267908,94.47090585243261,46.821463123990966,16.52397398073763,23.614461116865968
2022-07-13,43.6091544170086,107.65357120532171,42.09132496001161,11.689900181478379,19.851434966829586
2022-07-14,57.461390949715906,96.18523278769604,50.97523314462423,8.541328221142551,23.545621686531586
2022-07-15,59.24706039267613,107.59460445927631,36.7677769439719,16.165735813592892,19.3098536334371
2022-07-16,46.22098202836997,135.11083456645022,40.95145669780119,22.47899855229837,21.685014320134037
2022-07-17,56.26394120489513,117.76150185878723,44.97622931907207,14.98178726538032,28.19738128114839
2022-07-18,54.977473680475676,100.50118390062384,50.24683910216838,17.515472323354928,13.896697792977067
2022-07-19,42.63604063622397,124.08789907462264,41.40773047130437,15.245488075642696,26.44696652136101
2022-07-20,57.315732784766304,100.60713456364819,38.269286999210536,14.703331040426573,27.210612113778776
2022-07-21,59.01967561919174,76.79459123380713,49.754780314227965,17.757229448963304,18.329043346342324
2022-07-22,63.9182661783381,92.8622003447052,32.41093553089378,14.129176367434045,6.065905487982015
2022-07-23,63.30374590575368,80.51674182154701,27.96068558422307,15.80217694221571,14.940389881891562
2022-07-24,38.6691470163498,103.87840881735482,40.46359047359737,15.96509341858804,26.190857363897834
2022-07-25,42.74994406771944,109.97654452801132,35.070509922240284,12.995728639070855,18.125020417401043
2022-07-26,56.963233495774176,135.37198454350292,31.80366597059698,17.97612704860957,12.151926519088883
2022-07-27,56.63785270973101,115.62984992033849,39.79571630233764,14.475120729913774,15.037087728211418
2022-07-28,56.34010117605058,107.91469447177768,36.835292100965226,12.732764521521466,23.060165741972433
2022-07-29,89.40918103637803,124.09171881236331,32.179606846316354,16.60952953071121,21.280401409208274
2022-07-30,56.28571495345439,78.90666018635488,28.006548971938066,12.304596054626888,16.582852987926948
2022-07-31,61.630202259632185,116.00406952910765,38.205671888144145,15.084543472107384,15.864790784692596
2022-08-01,59.51518136601652,124.40161434936952,36.55969982620472,14.97264301006739,15.797191018595417
2022-08-02,56.19266469274093,91.00080267747205,32.31072267771658,18.257686697494734,12.727767684203313
2022-08-03,46.232706590357886,130.64862616775164,41.572740549048554,16.42409469863986,28.101144221347827
2022-08-04,56.68488343411966,118.85385901979505,26.559406224619764,14.924919123764568,16.653398989190116
2022-08-05,41.07996260642076,107.80222368994595,23.89189318381205,17.45329889760086,26.09998600698655
2022-08-06,46.15636857451342,123.74912114849418,27.710983722004517,19.17062264705194,28.16535081982349
2022-08-07,43.3906594758595,148.51408288541109,30.6366153417965,16.673430919055587,25.29778709862735
2022-08-08,48.78626012936478,117.34818765118263,31.81977103875438,15.031057859530142,17.017973278278454
2022-08-09,70.84089366746852,118.4800105130443,29.181202751335157,11.064491302949522,22.358333726674562
2022-08-10,28.75209178216583,107.97263389110317,31.978800975233426,11.804659010773882,20.14662242915513
2022-08-11,54.02150763901387,102.19143571452372,23.83962219163208,14.084325886935996,15.252037298135576
2022-08-12,30.769714143921785,127.43980792364107,37.243182517768055,13.171463393522151,23.028417784600887
2022-08-13,41.919404057835,102.15874261136699,29.589244108037157,14.439086091043663,14.440479878802602
2022-08-14,57.27403778013334,116.05826423376828,35.6108386553424,15.169949774691322,29.096509054463077
2022-08-15,46.77717565321508,107.77423955501885,31.810946044472818,16.589078263070192,19.660451523611584
2022-08-16,35.110880018563385,122.04774477040272,32.50229008843086,14.788503665822727,24.153534907727355
2022-08-17,38.493424633881084,119.76163329784349,33.23621944177782,16.459504931478605,25.16405880909651
2022-08-18,52.204826407617006,130.1832929891737,32.84161659222749,15.193423244430361,22.44657015777554
2022-08-19,37.871893465856715,106.80344403552394,34.07815922291172,9.073600300938386,28.07227681197709
2022-08-20,47.11124934517958,110.20926912749934,37.816286722072896,12.181993818543738,22.269738343355257
2022-08-21,45.17794614322728,99.35008666172337,32.50212488694309,14.567737332835154,30.927368390199852
2022-08-22,37.98631569660101,107.11201400623716,35.45484884419308,11.370915771476678,18.21591798602013
2022-08-23,65.72644379167897,119.15182291532051,31.89087709737408,16.799786189988613,27.65244893604822
2022-08-24,50.4155329475278,124.53442561384998,40.00718807386084,19.59225249703109,39.138633704536595
2022-08-25,23.618975207005036,99.00615657840063,29.926732426115073,18.656285555091948,22.120798471883763
2022-08-26,45.53378211877596,125.51393995906407,42.8480874112975,14.359671387209376,24.679188617639035
2022-08-27,36.85505137783793,132.40825770354743,34.207281212070804,19.472178410549855,32.45541562303816
2022-08-28,51.805823759589515,117.85215864296649,27.846124489409746,15.446002371606335,31.07749069163756
2022-08-29,35.16981146861173,139.35313959228162,36.25681060666319,13.988742086645882,32.73181207055668
2022-08-30,41.76619219033447,99.11910132732244,32.84867577846648,13.159792009377181,34.18946434009782
2022-08-31,47.787030228806344,91.55560430970243,41.11304780119414,14.092590940535615,35.685542391853396
2022-09-01,51.22342556751478,83.01946510660389,34.31766114749136,13.835469544376313,39.15313934155044
2022-09-02,30.396791849971525,131.59177575031222,36.03260105725678,15.511248667126463,35.56474048280131
2022-09-03,38.89384118900066,118.39410548224572,29.50701171259582,15.481721943149594,32.26065800478811
2022-09-04,37.333761073692266,107.14972494480945,37.3894734367296,15.009138060460243,38.33585760175998
2022-09-05,35.3995916277692,111.56598865627225,28.22959833388022,16.310814509239048,46.28013132628088
2022-09-06,59.442449800926646,89.84592944949583,33.12577051524789,18.571938824359023,34.652083518579104
2022-09-07,45.69814458842169,142.7559699364159,45.53855505739077,17.84866240632397,30.152824171976135
2022-09-08,28.90534601278768,107.32985461276986,46.34821974925084,10.54530609465029,43.17815243590217
2022-09-09,50.564140849788174,106.33555322638522,45.21745775267429,7.338236595294136,36.331136043788085
2022-09-10,62.4839350442177,114.86632194524906,38.91118521851304,17.80295973371782,24.51582741651383
2022-09-11,51.46942973770306,110.4631200818808,44.145154687180884,10.899363904753738,43.11409733920883
2022-09-12,25.83906874021643,105.85826036418698,44.98198730454716,14.32570379432195,35.27331225851504
2022-09-13,36.08403933872858,89.8796722379676,39.80010558874475,11.489660921821923,38.374538211903754
2022-09-14,53.4947551521203,108.03130402676688,53.67360626209233,9.594058687259942,41.317633520897736
2022-09-15,33.65389437252922,128.39878352402053,51.078117516466925,16.624388184614364,40.85120201117376
2022-09-16,45.079438620980994,119.5464655277225,46.08857713423817,17.277465480907942,44.32075771817932
2022-09-17,48.30397660171214,122.44830298273267,47.794873626162435,13.270468797819841,37.77938662199419
2022-09-18,31.210484271571804,90.05718971290592,49.132083983487234,7.22687312356527,43.7707130793169
2022-09-19,39.812472606472205,82.04686159154623,38.27180661944281,13.361266655242552,39.405265426207706
2022-09-20,7.928795559709627,94.16124358849696,47.59358901598629,16.17541201620764,45.635828003291444
2022-09-21,30.037160587380498,96.0336659547744,45.725533336437024,10.563265293677613,45.10488309962017
2022-09-22,37.70076668142159,110.75407721873748,44.388826158384504,15.550079759337468,35.97847770320125
2022-09-23,27.69988690048242,68.09235807827936,48.20711549495341,14.954070452481014,48.25366390585586
2022-09-24,56.458976053968065,115.55646637360056,58.76990864158567,16.737874498803265,38.63647941645736
2022-09-25,25.796479998379723,89.37379336491833,53.10689499375074,15.35874110524246,46.78260953410615
2022-09-26,35.666377097946764,84.46927136835123,47.119745553684254,12.080793177355334,44.18727829746293
2022-09-27,41.34906255555307,74.8184343710975,52.86291390678079,18.589714504993474,53.02910206077074
2022-09-28,54.43513857896048,64.30466250445095,56.97241768552826,14.52441128091909,40.642758522823776
2022-09-29,25.650452874458455,100.60364691582558,54.52584910197954,14.918086381470204,39.83836196771009
2022-09-30,51.63330434845483,88.48655792613471,50.07962785693893,12.200196122780412,41.735742451815256
2022-10-01,40.10251581547207,67.17125897988257,46.37793307085532,13.67015324642547,39.91869251180002
2022-10-02,30.189543449922674,66.23261397737252,52.88804277592704,12.345591857919297,46.39076132712112
2022-10-03,44.636034517839036,79.76543724020412,51.10288150353476,14.481161820229731,31.714814544922316
2022-10-04,42.021888532623414,108.98727548934919,53.305442028727924,20.135125440427032,34.8808706030883
2022-10-05,34.05133176624894,79.21519583412095,51.656339969974105,10.884296571205931,34.55572796223605
2022-10-06,40.77964092695661,59.727430843854734,53.337933520346155,10.159315806369776,46.393923842101884
2022-10-07,36.262505893503366,77.76335045556912,44.984268373386946,19.413510982480826,50.65598508090483
2022-10-08,41.29072926415384,76.54398161838716,53.78036833155816,14.372028968544402,39.437351504120265
2022-10-09,46.822656843463406,39.378284278981454,47.6793040870506,12.99278178402025,38.69527359335931
2022-10-10,56.1131793135738,78.22629833250589,56.532919116382914,18.11971406218823,39.74606451616274
2022-10-11,27.932368676689663,74.79919297722257,42.14598994425964,13.183153380789408,45.88900772137787
2022-10-12,61.70420434113048,87.94309547220126,53.67981901582623,20.478029140640807,32.921162569095124
2022-10-13,20.922155174661842,104.48635981835005,45.37326538520401,17.033777614017808,39.459781172715005
2022-10-14,39.000139946195745,92.9186528564477,40.48897591608688,13.536265775562892,43.40303047129264
2022-10-15,46.48189362781562,71.27203833436572,40.670740773477874,21.471924639796512,40.05998804714875
2022-10-16,43.495119924253224,58.0105744857335,40.81748241502509,13.182855230989984,37.673158119772786
2022-10-17,34.55040912434805,112.53070680658445,43.85731150867891,17.22628611602792,42.00627655540287
2022-10-18,38.79408096458913,74.1600113512459,43.65946207285407,15.897877741219476,19.228492238879152
2022-10-19,36.0488603275086,72.84248011721927,37.48049494733212,18.905223868196394,38.948091634095064
2022-10-20,35.194424682015025,71.65462868488369,39.52923207167009,19.684533590180557,30.37596129577907
2022-10-21,49.698899811372335,74.39265077458295,49.66606716038277,15.0960124471973,22.72440655136063
2022-10-22,44.89341028319197,68.6834827431664,46.901234073834246,12.73974638896145,36.173044138380135
2022-10-23,34.520070375809524,61.69480105662841,39.76239939237348,16.37991642881735,40.736891560790866
2022-10-24,50.57657299999981,61.571691022020445,37.099847447091534,12.966853890743682,31.052522492716616
